StartCluster,EndCluster,Passengers
99,46.0,5087
99,47.0,4012
99,49.0,4189
99,50.0,5137
99,51.0,4732
99,52.0,4069
99,53.0,4012
99,54.0,3823
99,56.0,4743
99,57.0,4069
99,58.0,5114
99,59.0,4743
99,60.0,4556
99,61.0,4992
99,62.0,4906
99,63.0,4906
99,64.0,4189
99,65.0,5087
99,66.0,4306
99,67.0,4992
99,68.0,4906
99,69.0,4978
99,70.0,3823
99,71.0,5067
99,72.0,4012
99,73.0,4743
99,74.0,4529
99,75.0,5039
99,76.0,4529
99,78.0,5114
99,79.0,5114
99,80.0,4012
99,82.0,5138
99,84.0,4556
99,85.0,3699
99,86.0,4992
99,87.0,3620
99,88.0,3098
99,89.0,4732
99,90.0,4012
99,91.0,5121
99,92.0,5087
99,93.0,5138
99,94.0,5087
99,95.0,4317
99,96.0,4992
99,98.0,3449
99,107.0,3620
99,106.0,4556
99,108.0,5137
99,112.0,4743
99,102.0,4732
99,104.0,5114
99,103.0,3574
99,105.0,3946
99,100.0,5039
99,110.0,4823
99,115.0,5121
99,121.0,4743
99,120.0,4556
99,119.0,5137
99,117.0,4189
99,113.0,3574
99,116.0,4634
99,109.0,3823
99,129.0,4556
99,111.0,4906
99,128.0,5138
99,123.0,5114
99,118.0,3326
99,122.0,3699
99,114.0,3326
99,126.0,5138
99,124.0,3699
99,125.0,4823
100,21.0,330
100,55.0,273
100,48.0,284
100,7.0,251
100,101.0,231
100,34.0,273
100,127.0,262
100,83.0,307
100,97.0,251
100,81.0,307
100,77.0,307
100,0.0,475
100,1.0,353
100,2.0,398
100,3.0,330
100,4.0,273
100,5.0,473
100,6.0,446
100,8.0,446
100,9.0,428
100,10.0,241
100,11.0,473
100,12.0,262
100,13.0,453
100,14.0,419
100,15.0,468
100,16.0,375
100,17.0,386
100,18.0,470
100,19.0,461
100,20.0,468
100,22.0,192
100,23.0,241
100,24.0,460
100,25.0,334
100,26.0,453
100,27.0,318
100,28.0,273
100,29.0,419
100,30.0,419
100,31.0,475
100,32.0,453
100,33.0,341
100,35.0,437
100,36.0,375
100,37.0,475
100,38.0,334
100,39.0,364
100,40.0,475
100,41.0,284
100,42.0,284
100,43.0,470
100,44.0,386
100,45.0,408
100,46.0,446
100,47.0,446
100,49.0,295
100,50.0,461
100,51.0,353
100,52.0,284
100,53.0,460
100,54.0,262
100,56.0,475
100,57.0,284
100,58.0,470
100,59.0,470
100,60.0,428
100,61.0,461
100,62.0,419
100,63.0,398
100,64.0,428
100,65.0,446
100,66.0,307
100,67.0,473
100,68.0,334
100,69.0,386
100,70.0,262
100,71.0,397
100,72.0,446
100,73.0,437
100,74.0,453
100,75.0,468
100,76.0,330
100,78.0,466
100,79.0,452
100,80.0,470
100,82.0,428
100,84.0,473
100,85.0,251
100,86.0,460
100,87.0,446
100,88.0,460
100,89.0,353
100,90.0,437
100,91.0,353
100,92.0,397
100,93.0,428
100,94.0,334
100,95.0,466
100,96.0,473
100,98.0,231
100,99.0,466
100,102.0,398
100,106.0,475
100,108.0,460
100,111.0,470
100,107.0,460
100,115.0,473
100,104.0,446
100,103.0,251
100,113.0,251
100,110.0,397
100,105.0,273
100,121.0,468
100,119.0,397
100,109.0,397
100,128.0,438
100,112.0,428
100,120.0,437
100,116.0,353
100,117.0,295
100,118.0,220
100,125.0,364
100,129.0,428
100,126.0,453
100,122.0,262
100,114.0,231
100,124.0,262
100,123.0,386
101,77.0,66
101,7.0,47
101,34.0,62
101,21.0,67
101,55.0,62
101,48.0,66
101,81.0,67
101,127.0,52
101,97.0,59
101,83.0,67
101,6.0,58
101,0.0,48
101,8.0,44
101,5.0,32
101,15.0,38
101,1.0,29
101,9.0,32
101,14.0,48
101,11.0,44
101,12.0,21
101,3.0,26
101,4.0,21
101,13.0,55
101,2.0,26
101,18.0,55
101,10.0,18
101,26.0,53
101,19.0,42
101,24.0,26
101,16.0,16
101,22.0,14
101,23.0,18
101,20.0,33
101,32.0,35
101,31.0,47
101,17.0,33
101,25.0,35
101,33.0,28
101,27.0,26
101,28.0,21
101,40.0,45
101,45.0,53
101,30.0,20
101,47.0,62
101,36.0,42
101,37.0,32
101,43.0,50
101,35.0,44
101,53.0,56
101,46.0,35
101,44.0,33
101,42.0,22
101,29.0,42
101,38.0,29
101,60.0,56
101,50.0,38
101,54.0,20
101,41.0,22
101,39.0,30
101,56.0,47
101,59.0,50
101,49.0,23
101,52.0,22
101,57.0,22
101,51.0,29
101,69.0,33
101,72.0,56
101,58.0,40
101,62.0,29
101,65.0,33
101,71.0,45
101,63.0,29
101,73.0,52
101,64.0,21
101,61.0,44
101,67.0,44
101,84.0,52
101,80.0,53
101,87.0,58
101,66.0,24
101,86.0,47
101,90.0,60
101,74.0,24
101,88.0,56
101,79.0,39
101,78.0,39
101,68.0,29
101,82.0,39
101,95.0,53
101,93.0,40
101,76.0,26
101,99.0,58
101,89.0,29
101,91.0,38
101,92.0,36
101,85.0,19
101,107.0,59
101,75.0,33
101,70.0,20
101,96.0,44
101,106.0,48
101,112.0,58
101,100.0,32
101,98.0,17
101,94.0,33
101,102.0,26
101,104.0,45
101,103.0,19
101,105.0,22
101,109.0,19
101,115.0,35
101,119.0,45
101,120.0,53
101,111.0,29
101,116.0,29
101,117.0,24
101,108.0,38
101,129.0,64
101,118.0,17
101,110.0,28
101,123.0,52
101,114.0,17
101,121.0,47
101,125.0,32
101,122.0,20
101,126.0,36
101,124.0,20
101,128.0,38
101,113.0,19
102,21.0,42
102,55.0,34
102,48.0,36
102,7.0,31
102,101.0,29
102,34.0,34
102,127.0,33
102,83.0,39
102,97.0,31
102,81.0,39
102,77.0,39
102,0.0,70
102,1.0,44
102,2.0,61
102,3.0,42
102,4.0,34
102,5.0,71
102,6.0,62
102,8.0,62
102,9.0,58
102,10.0,30
102,11.0,69
102,12.0,33
102,13.0,64
102,14.0,56
102,15.0,72
102,16.0,49
102,17.0,49
102,18.0,68
102,19.0,72
102,20.0,71
102,22.0,23
102,23.0,29
102,24.0,65
102,25.0,66
102,26.0,64
102,27.0,41
102,28.0,34
102,29.0,56
102,30.0,54
102,31.0,71
102,32.0,64
102,33.0,44
102,35.0,60
102,36.0,49
102,37.0,70
102,38.0,66
102,39.0,48
102,40.0,71
102,41.0,36
102,42.0,36
102,43.0,68
102,44.0,51
102,45.0,53
102,46.0,62
102,47.0,62
102,49.0,37
102,50.0,72
102,51.0,46
102,52.0,36
102,53.0,65
102,54.0,33
102,56.0,70
102,57.0,36
102,58.0,66
102,59.0,68
102,60.0,58
102,61.0,72
102,62.0,56
102,63.0,66
102,64.0,58
102,65.0,62
102,66.0,37
102,67.0,69
102,68.0,66
102,69.0,51
102,70.0,33
102,71.0,53
102,72.0,62
102,73.0,60
102,74.0,64
102,75.0,72
102,76.0,42
102,78.0,66
102,79.0,72
102,80.0,68
102,82.0,58
102,84.0,69
102,85.0,31
102,86.0,65
102,87.0,62
102,88.0,65
102,89.0,46
102,90.0,60
102,91.0,46
102,92.0,53
102,93.0,58
102,94.0,66
102,95.0,66
102,96.0,69
102,98.0,29
102,99.0,66
102,100.0,61
102,106.0,71
102,103.0,31
102,108.0,65
102,115.0,71
102,111.0,68
102,107.0,65
102,104.0,62
102,121.0,72
102,109.0,53
102,120.0,60
102,105.0,34
102,117.0,37
102,116.0,46
102,128.0,72
102,110.0,53
102,112.0,59
102,114.0,29
102,126.0,64
102,113.0,31
102,124.0,33
102,129.0,58
102,118.0,27
102,119.0,53
102,122.0,31
102,123.0,51
102,125.0,48
103,21.0,5
103,55.0,4
103,48.0,4
103,7.0,3
103,101.0,3
103,34.0,3
103,127.0,3
103,83.0,4
103,97.0,3
103,81.0,4
103,77.0,4
103,0.0,9
103,1.0,11
103,2.0,5
103,3.0,12
103,4.0,9
103,5.0,5
103,6.0,9
103,8.0,11
103,9.0,5
103,10.0,12
103,11.0,8
103,12.0,10
103,13.0,7
103,14.0,9
103,15.0,7
103,16.0,3
103,17.0,12
103,18.0,9
103,19.0,7
103,20.0,6
103,22.0,7
103,23.0,8
103,24.0,5
103,25.0,6
103,26.0,9
103,27.0,11
103,28.0,11
103,29.0,11
103,30.0,3
103,31.0,9
103,32.0,6
103,33.0,11
103,35.0,11
103,36.0,9
103,37.0,5
103,38.0,5
103,39.0,12
103,40.0,7
103,41.0,11
103,42.0,10
103,43.0,9
103,44.0,12
103,45.0,7
103,46.0,6
103,47.0,7
103,49.0,11
103,50.0,7
103,51.0,12
103,52.0,11
103,53.0,9
103,54.0,11
103,56.0,9
103,57.0,10
103,58.0,7
103,59.0,10
103,60.0,7
103,61.0,7
103,62.0,5
103,63.0,5
103,64.0,3
103,65.0,6
103,66.0,11
103,67.0,7
103,68.0,5
103,69.0,12
103,70.0,8
103,71.0,10
103,72.0,9
103,73.0,9
103,74.0,4
103,75.0,6
103,76.0,11
103,78.0,7
103,79.0,7
103,80.0,9
103,82.0,11
103,84.0,10
103,85.0,12
103,86.0,10
103,87.0,7
103,88.0,8
103,89.0,12
103,90.0,7
103,91.0,9
103,92.0,12
103,93.0,11
103,94.0,6
103,95.0,10
103,96.0,8
103,98.0,12
103,99.0,7
103,100.0,5
103,102.0,5
103,104.0,11
103,105.0,8
103,107.0,9
103,113.0,10
103,117.0,11
103,118.0,9
103,116.0,11
103,108.0,7
103,122.0,10
103,106.0,9
103,124.0,11
103,125.0,12
103,119.0,10
103,114.0,9
103,109.0,3
103,126.0,6
103,110.0,5
103,111.0,5
103,115.0,6
103,120.0,9
103,112.0,7
103,123.0,6
103,121.0,9
103,128.0,7
103,129.0,7
104,21.0,409
104,55.0,365
104,48.0,377
104,7.0,342
104,101.0,319
104,34.0,365
104,127.0,354
104,83.0,399
104,97.0,331
104,81.0,399
104,77.0,399
104,0.0,439
104,1.0,477
104,2.0,419
104,3.0,475
104,4.0,446
104,5.0,446
104,6.0,470
104,8.0,335
104,9.0,446
104,10.0,419
104,11.0,476
104,12.0,438
104,13.0,477
104,14.0,474
104,15.0,472
104,16.0,308
104,17.0,470
104,18.0,470
104,19.0,477
104,20.0,454
104,22.0,365
104,23.0,409
104,24.0,419
104,25.0,467
104,26.0,452
104,27.0,472
104,28.0,446
104,29.0,422
104,30.0,354
104,31.0,470
104,32.0,467
104,33.0,477
104,35.0,371
104,36.0,474
104,37.0,446
104,38.0,429
104,39.0,474
104,40.0,474
104,41.0,455
104,42.0,455
104,43.0,439
104,44.0,463
104,45.0,475
104,46.0,462
104,47.0,476
104,49.0,462
104,50.0,472
104,51.0,476
104,52.0,455
104,53.0,452
104,54.0,438
104,56.0,470
104,57.0,455
104,58.0,475
104,59.0,371
104,60.0,476
104,61.0,476
104,62.0,438
104,63.0,429
104,64.0,365
104,65.0,455
104,66.0,462
104,67.0,476
104,68.0,429
104,69.0,463
104,70.0,438
104,71.0,463
104,72.0,463
104,73.0,474
104,74.0,399
104,75.0,454
104,76.0,475
104,78.0,475
104,79.0,477
104,80.0,452
104,82.0,422
104,84.0,422
104,85.0,429
104,86.0,335
104,87.0,474
104,88.0,476
104,89.0,476
104,90.0,476
104,91.0,477
104,92.0,452
104,93.0,400
104,94.0,454
104,95.0,422
104,96.0,476
104,98.0,409
104,99.0,474
104,100.0,446
104,102.0,409
104,103.0,429
104,106.0,463
104,107.0,463
104,112.0,475
104,119.0,470
104,116.0,476
104,105.0,446
104,113.0,429
104,117.0,462
104,108.0,472
104,109.0,331
104,110.0,419
104,121.0,470
104,120.0,474
104,125.0,474
104,111.0,438
104,114.0,409
104,115.0,467
104,128.0,472
104,129.0,477
104,123.0,467
104,126.0,467
104,122.0,438
104,124.0,438
104,118.0,399
105,21.0,12
105,55.0,10
105,48.0,10
105,7.0,9
105,101.0,8
105,34.0,10
105,127.0,10
105,83.0,12
105,97.0,9
105,81.0,12
105,77.0,12
105,0.0,23
105,1.0,26
105,2.0,12
105,3.0,27
105,4.0,18
105,5.0,15
105,6.0,20
105,8.0,26
105,9.0,15
105,10.0,26
105,11.0,19
105,12.0,24
105,13.0,18
105,14.0,22
105,15.0,17
105,16.0,7
105,17.0,27
105,18.0,21
105,19.0,18
105,20.0,15
105,22.0,19
105,23.0,22
105,24.0,12
105,25.0,16
105,26.0,22
105,27.0,26
105,28.0,25
105,29.0,25
105,30.0,9
105,31.0,21
105,32.0,16
105,33.0,24
105,35.0,26
105,36.0,23
105,37.0,15
105,38.0,13
105,39.0,26
105,40.0,20
105,41.0,26
105,42.0,24
105,43.0,22
105,44.0,27
105,45.0,17
105,46.0,16
105,47.0,19
105,49.0,26
105,50.0,17
105,51.0,27
105,52.0,21
105,53.0,22
105,54.0,25
105,56.0,21
105,57.0,25
105,58.0,18
105,59.0,24
105,60.0,18
105,61.0,19
105,62.0,13
105,63.0,13
105,64.0,10
105,65.0,15
105,66.0,26
105,67.0,19
105,68.0,13
105,69.0,27
105,70.0,15
105,71.0,24
105,72.0,21
105,73.0,22
105,74.0,12
105,75.0,15
105,76.0,25
105,78.0,18
105,79.0,18
105,80.0,22
105,82.0,26
105,84.0,23
105,85.0,26
105,86.0,25
105,87.0,19
105,88.0,19
105,89.0,27
105,90.0,19
105,91.0,22
105,92.0,27
105,93.0,26
105,94.0,15
105,95.0,24
105,96.0,19
105,98.0,27
105,99.0,20
105,100.0,15
105,102.0,12
105,103.0,18
105,104.0,25
105,107.0,22
105,106.0,22
105,113.0,24
105,117.0,22
105,118.0,24
105,114.0,22
105,108.0,17
105,122.0,21
105,112.0,18
105,125.0,27
105,116.0,26
105,124.0,25
105,111.0,14
105,109.0,9
105,120.0,21
105,121.0,21
105,128.0,17
105,110.0,13
105,119.0,24
105,115.0,16
105,129.0,18
105,123.0,16
105,126.0,16
106,21.0,12439
106,55.0,11244
106,48.0,11558
106,7.0,10593
106,101.0,9928
106,34.0,11244
106,127.0,10921
106,83.0,12158
106,97.0,10262
106,81.0,12158
106,77.0,12158
106,0.0,9716
106,1.0,12946
106,2.0,13525
106,3.0,12439
106,4.0,10921
106,5.0,13787
106,6.0,13599
106,8.0,13599
106,9.0,13791
106,10.0,10262
106,11.0,12230
106,12.0,10921
106,13.0,13399
106,14.0,13787
106,15.0,13114
106,16.0,10921
106,17.0,13525
106,18.0,11588
106,19.0,12229
106,20.0,13726
106,22.0,8597
106,23.0,9928
106,24.0,13525
106,25.0,13599
106,26.0,13114
106,27.0,12439
106,28.0,11244
106,29.0,13787
106,30.0,12158
106,31.0,9716
106,32.0,13599
106,33.0,12946
106,35.0,13599
106,36.0,13525
106,37.0,13787
106,38.0,13745
106,39.0,13361
106,40.0,9716
106,41.0,11558
106,42.0,11558
106,43.0,11588
106,44.0,13654
106,45.0,13745
106,46.0,13599
106,47.0,13599
106,49.0,11864
106,50.0,13114
106,51.0,13166
106,52.0,11558
106,53.0,12730
106,54.0,10921
106,56.0,8315
106,57.0,11558
106,58.0,12730
106,59.0,12230
106,60.0,13787
106,61.0,11588
106,62.0,13745
106,63.0,13745
106,64.0,12439
106,65.0,13726
106,66.0,11864
106,67.0,11588
106,68.0,13745
106,69.0,13654
106,70.0,10921
106,71.0,13745
106,72.0,13399
106,73.0,13726
106,74.0,13166
106,75.0,13787
106,76.0,12702
106,78.0,12730
106,79.0,12730
106,80.0,11588
106,82.0,13787
106,84.0,11588
106,85.0,10593
106,86.0,12730
106,87.0,13399
106,88.0,12730
106,89.0,13166
106,90.0,13599
106,91.0,13166
106,92.0,13745
106,93.0,13726
106,94.0,13726
106,95.0,12229
106,96.0,11588
106,98.0,9928
106,99.0,12229
106,100.0,13787
106,102.0,13525
106,103.0,10593
106,104.0,13399
106,105.0,11244
106,108.0,13114
106,107.0,12730
106,111.0,13745
106,112.0,13726
106,110.0,13654
106,115.0,13599
106,121.0,9716
106,109.0,11864
106,113.0,10593
106,116.0,13166
106,120.0,13599
106,114.0,9594
106,117.0,11864
106,118.0,9594
106,128.0,13399
106,123.0,13654
106,122.0,10593
106,119.0,13745
106,126.0,13399
106,129.0,13726
106,125.0,13361
106,124.0,10593
107,21.0,10780
107,55.0,10326
107,48.0,10326
107,7.0,9961
107,101.0,9535
107,34.0,10153
107,127.0,10153
107,83.0,10709
107,97.0,9755
107,81.0,10709
107,77.0,10709
107,0.0,9984
107,1.0,10153
107,2.0,9755
107,3.0,9755
107,4.0,8565
107,5.0,10479
107,6.0,7620
107,8.0,10666
107,9.0,10326
107,10.0,7786
107,11.0,10765
107,12.0,8565
107,13.0,8446
107,14.0,9984
107,15.0,10816
107,16.0,7262
107,17.0,10607
107,18.0,7620
107,19.0,10765
107,20.0,10607
107,22.0,6742
107,23.0,7786
107,24.0,9755
107,25.0,10709
107,26.0,8446
107,27.0,9755
107,28.0,8818
107,29.0,10765
107,30.0,8308
107,31.0,10285
107,32.0,10709
107,33.0,9961
107,35.0,10765
107,36.0,10765
107,37.0,10479
107,38.0,10153
107,39.0,10326
107,40.0,10509
107,41.0,8818
107,42.0,9065
107,43.0,9591
107,44.0,10607
107,45.0,9984
107,46.0,10709
107,47.0,7620
107,49.0,9065
107,50.0,10816
107,51.0,10153
107,52.0,8818
107,53.0,7620
107,54.0,8308
107,56.0,10285
107,57.0,9065
107,58.0,10813
107,59.0,9591
107,60.0,9088
107,61.0,10666
107,62.0,10153
107,63.0,10153
107,64.0,8565
107,65.0,10607
107,66.0,9305
107,67.0,10666
107,68.0,10153
107,69.0,10709
107,70.0,8308
107,71.0,10509
107,72.0,7620
107,73.0,9088
107,74.0,9305
107,75.0,10479
107,76.0,9755
107,78.0,10813
107,79.0,10813
107,80.0,9088
107,82.0,10813
107,84.0,9088
107,85.0,8048
107,86.0,10285
107,87.0,7620
107,88.0,7620
107,89.0,10153
107,90.0,7620
107,91.0,10816
107,92.0,10780
107,93.0,10813
107,94.0,10607
107,95.0,8446
107,96.0,10666
107,98.0,7524
107,99.0,7620
107,100.0,10479
107,102.0,9755
107,103.0,8308
107,104.0,10509
107,105.0,8818
107,106.0,9984
107,112.0,9088
107,109.0,7786
107,115.0,10709
107,110.0,9961
107,108.0,10816
107,120.0,8446
107,119.0,10509
107,111.0,10153
107,117.0,9065
107,121.0,10509
107,118.0,7524
107,123.0,10509
107,129.0,9088
107,113.0,8048
107,114.0,7524
107,116.0,10153
107,122.0,8308
107,126.0,10780
107,128.0,10780
107,125.0,10479
107,124.0,8308
108,21.0,498
108,55.0,422
108,48.0,437
108,7.0,392
108,101.0,362
108,34.0,422
108,127.0,407
108,83.0,468
108,97.0,392
108,81.0,468
108,77.0,468
108,0.0,612
108,1.0,513
108,2.0,580
108,3.0,498
108,4.0,422
108,5.0,610
108,6.0,624
108,8.0,624
108,9.0,582
108,10.0,377
108,11.0,582
108,12.0,407
108,13.0,624
108,14.0,601
108,15.0,630
108,16.0,437
108,17.0,554
108,18.0,627
108,19.0,627
108,20.0,618
108,22.0,306
108,23.0,362
108,24.0,580
108,25.0,628
108,26.0,628
108,27.0,483
108,28.0,422
108,29.0,601
108,30.0,498
108,31.0,599
108,32.0,443
108,33.0,513
108,35.0,618
108,36.0,554
108,37.0,610
108,38.0,591
108,39.0,541
108,40.0,612
108,41.0,437
108,42.0,437
108,43.0,627
108,44.0,567
108,45.0,580
108,46.0,582
108,47.0,618
108,49.0,453
108,50.0,630
108,51.0,527
108,52.0,437
108,53.0,630
108,54.0,407
108,56.0,621
108,57.0,437
108,58.0,443
108,59.0,630
108,60.0,610
108,61.0,621
108,62.0,599
108,63.0,591
108,64.0,513
108,65.0,528
108,66.0,453
108,67.0,528
108,68.0,591
108,69.0,568
108,70.0,407
108,71.0,580
108,72.0,624
108,73.0,618
108,74.0,554
108,75.0,618
108,76.0,498
108,78.0,528
108,79.0,627
108,80.0,627
108,82.0,610
108,84.0,621
108,85.0,392
108,86.0,630
108,87.0,624
108,88.0,630
108,89.0,527
108,90.0,618
108,91.0,527
108,92.0,580
108,93.0,610
108,94.0,618
108,95.0,630
108,96.0,558
108,98.0,362
108,99.0,630
108,100.0,610
108,102.0,568
108,103.0,392
108,104.0,624
108,105.0,422
108,106.0,599
108,107.0,630
108,110.0,621
108,112.0,601
108,121.0,599
108,113.0,392
108,114.0,348
108,111.0,591
108,126.0,528
108,120.0,618
108,115.0,624
108,116.0,527
108,109.0,468
108,119.0,580
108,129.0,610
108,123.0,568
108,128.0,630
108,118.0,348
108,117.0,453
108,125.0,541
108,124.0,392
108,122.0,392
109,21.0,39
109,55.0,33
109,48.0,34
109,7.0,29
109,101.0,26
109,34.0,33
109,127.0,31
109,83.0,38
109,97.0,28
109,81.0,38
109,77.0,38
109,0.0,79
109,1.0,43
109,2.0,71
109,3.0,41
109,4.0,33
109,5.0,89
109,6.0,64
109,8.0,66
109,9.0,61
109,10.0,28
109,11.0,77
109,12.0,31
109,13.0,66
109,14.0,58
109,15.0,85
109,16.0,67
109,17.0,49
109,18.0,75
109,19.0,85
109,20.0,94
109,22.0,21
109,23.0,26
109,24.0,90
109,25.0,83
109,26.0,68
109,27.0,39
109,28.0,33
109,29.0,58
109,30.0,67
109,31.0,81
109,32.0,68
109,33.0,43
109,35.0,64
109,36.0,49
109,37.0,95
109,38.0,75
109,39.0,47
109,40.0,81
109,41.0,34
109,42.0,34
109,43.0,75
109,44.0,52
109,45.0,54
109,46.0,66
109,47.0,64
109,49.0,36
109,50.0,93
109,51.0,45
109,52.0,34
109,53.0,71
109,54.0,31
109,56.0,79
109,57.0,34
109,58.0,73
109,59.0,73
109,60.0,58
109,61.0,87
109,62.0,58
109,63.0,75
109,64.0,80
109,65.0,64
109,66.0,36
109,67.0,77
109,68.0,75
109,69.0,52
109,70.0,31
109,71.0,54
109,72.0,66
109,73.0,64
109,74.0,87
109,75.0,89
109,76.0,41
109,78.0,73
109,79.0,90
109,80.0,75
109,82.0,61
109,84.0,75
109,85.0,29
109,86.0,71
109,87.0,66
109,88.0,71
109,89.0,45
109,90.0,64
109,91.0,45
109,92.0,54
109,93.0,61
109,94.0,81
109,95.0,73
109,96.0,77
109,98.0,26
109,99.0,71
109,100.0,79
109,102.0,71
109,103.0,29
109,104.0,66
109,105.0,33
109,106.0,81
109,107.0,68
109,111.0,93
109,108.0,71
109,115.0,94
109,112.0,60
109,110.0,54
109,121.0,85
109,117.0,36
109,113.0,29
109,116.0,45
109,128.0,87
109,114.0,26
109,122.0,29
109,125.0,47
109,126.0,68
109,119.0,54
109,129.0,60
109,120.0,64
109,118.0,25
109,123.0,52
109,124.0,31
110,21.0,88
110,55.0,72
110,48.0,75
110,7.0,66
110,101.0,60
110,34.0,72
110,127.0,69
110,83.0,81
110,97.0,66
110,81.0,81
110,77.0,81
110,0.0,140
110,1.0,92
110,2.0,109
110,3.0,88
110,4.0,72
110,5.0,120
110,6.0,126
110,8.0,126
110,9.0,100
110,10.0,63
110,11.0,143
110,12.0,69
110,13.0,129
110,14.0,116
110,15.0,132
110,16.0,75
110,17.0,105
110,18.0,136
110,19.0,136
110,20.0,123
110,22.0,49
110,23.0,60
110,24.0,109
110,25.0,129
110,26.0,129
110,27.0,85
110,28.0,72
110,29.0,116
110,30.0,88
110,31.0,141
110,32.0,132
110,33.0,92
110,35.0,123
110,36.0,102
110,37.0,120
110,38.0,112
110,39.0,98
110,40.0,140
110,41.0,75
110,42.0,75
110,43.0,136
110,44.0,105
110,45.0,112
110,46.0,141
110,47.0,126
110,49.0,78
110,50.0,132
110,51.0,95
110,52.0,75
110,53.0,132
110,54.0,69
110,56.0,138
110,57.0,75
110,58.0,142
110,59.0,136
110,60.0,120
110,61.0,138
110,62.0,85
110,63.0,112
110,64.0,92
110,65.0,120
110,66.0,78
110,67.0,143
110,68.0,112
110,69.0,105
110,70.0,69
110,71.0,109
110,72.0,126
110,73.0,123
110,74.0,102
110,75.0,123
110,76.0,88
110,78.0,139
110,79.0,136
110,80.0,136
110,82.0,120
110,84.0,138
110,85.0,66
110,86.0,132
110,87.0,126
110,88.0,132
110,89.0,95
110,90.0,123
110,91.0,95
110,92.0,109
110,93.0,120
110,94.0,123
110,95.0,134
110,96.0,143
110,98.0,60
110,99.0,134
110,100.0,120
110,102.0,105
110,103.0,66
110,104.0,126
110,105.0,72
110,106.0,141
110,107.0,132
110,108.0,141
110,109.0,81
110,111.0,112
110,121.0,141
110,115.0,126
110,114.0,60
110,126.0,139
110,112.0,120
110,116.0,95
110,117.0,78
110,119.0,109
110,128.0,132
110,118.0,57
110,120.0,123
110,123.0,105
110,113.0,66
110,122.0,66
110,124.0,69
110,125.0,98
110,129.0,120
111,21.0,172
111,55.0,141
111,48.0,147
111,7.0,129
111,101.0,118
111,34.0,141
111,127.0,141
111,83.0,159
111,97.0,129
111,81.0,165
111,77.0,159
111,0.0,264
111,1.0,185
111,2.0,254
111,3.0,172
111,4.0,141
111,5.0,263
111,6.0,240
111,8.0,240
111,9.0,229
111,10.0,123
111,11.0,261
111,12.0,141
111,13.0,246
111,14.0,223
111,15.0,266
111,16.0,266
111,17.0,204
111,18.0,258
111,19.0,265
111,20.0,236
111,22.0,102
111,23.0,123
111,24.0,160
111,25.0,266
111,26.0,246
111,27.0,172
111,28.0,141
111,29.0,223
111,30.0,253
111,31.0,266
111,32.0,246
111,33.0,178
111,35.0,235
111,36.0,197
111,37.0,187
111,38.0,258
111,39.0,191
111,40.0,266
111,41.0,147
111,42.0,147
111,43.0,258
111,44.0,204
111,45.0,217
111,46.0,240
111,47.0,240
111,49.0,153
111,50.0,246
111,51.0,185
111,52.0,147
111,53.0,250
111,54.0,135
111,56.0,264
111,57.0,147
111,58.0,258
111,59.0,258
111,60.0,229
111,61.0,265
111,62.0,223
111,63.0,258
111,64.0,246
111,65.0,240
111,66.0,159
111,67.0,261
111,68.0,258
111,69.0,204
111,70.0,135
111,71.0,210
111,72.0,246
111,73.0,235
111,74.0,207
111,75.0,259
111,76.0,172
111,78.0,258
111,79.0,253
111,80.0,258
111,82.0,229
111,84.0,261
111,85.0,129
111,86.0,250
111,87.0,240
111,88.0,250
111,89.0,185
111,90.0,235
111,91.0,185
111,92.0,217
111,93.0,229
111,94.0,266
111,95.0,258
111,96.0,264
111,98.0,118
111,99.0,254
111,100.0,264
111,102.0,250
111,103.0,129
111,104.0,246
111,105.0,147
111,106.0,266
111,107.0,250
111,108.0,250
111,109.0,263
111,110.0,210
111,115.0,224
111,121.0,266
111,113.0,129
111,118.0,118
111,120.0,235
111,114.0,118
111,128.0,263
111,112.0,229
111,123.0,204
111,119.0,210
111,116.0,185
111,126.0,246
111,117.0,153
111,125.0,191
111,122.0,135
111,124.0,135
111,129.0,229
112,21.0,93
112,55.0,87
112,48.0,89
112,7.0,83
112,101.0,79
112,34.0,87
112,127.0,87
112,83.0,92
112,97.0,84
112,81.0,92
112,77.0,91
112,0.0,93
112,1.0,77
112,2.0,75
112,3.0,75
112,4.0,64
112,5.0,83
112,6.0,77
112,8.0,93
112,9.0,81
112,10.0,57
112,11.0,92
112,12.0,62
112,13.0,86
112,14.0,93
112,15.0,90
112,16.0,53
112,17.0,83
112,18.0,86
112,19.0,92
112,20.0,86
112,22.0,47
112,23.0,55
112,24.0,75
112,25.0,87
112,26.0,89
112,27.0,73
112,28.0,64
112,29.0,91
112,30.0,62
112,31.0,93
112,32.0,87
112,33.0,77
112,35.0,92
112,36.0,92
112,37.0,84
112,38.0,79
112,39.0,81
112,40.0,93
112,41.0,66
112,42.0,66
112,43.0,92
112,44.0,86
112,45.0,89
112,46.0,87
112,47.0,65
112,49.0,68
112,50.0,90
112,51.0,79
112,52.0,66
112,53.0,86
112,54.0,62
112,56.0,93
112,57.0,66
112,58.0,91
112,59.0,93
112,60.0,82
112,61.0,93
112,62.0,79
112,63.0,79
112,64.0,64
112,65.0,86
112,66.0,68
112,67.0,93
112,68.0,79
112,69.0,86
112,70.0,62
112,71.0,93
112,72.0,86
112,73.0,92
112,74.0,71
112,75.0,83
112,76.0,75
